id,file,model,scheme,run,alpha,item_idx,gsm8k_index,gold,old_score,new_score,old_parsed_answer,parsed_answer,eos,failure_flagged
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-6.0|i69,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-6.0,69,172,51,0,1,,51,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-6.0|i133,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-6.0,133,103,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-4.0|i7,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-4.0,7,91,28,0,1,,28,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-4.0|i65,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-4.0,65,130,30,0,1,,30,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-4.0|i86,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-4.0,86,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-4.0|i120,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-4.0,120,17,57500,0,1,,57500,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-4.0|i127,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-4.0,127,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-4.0|i159,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-4.0,159,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-4.0|i181,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-4.0,181,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i10,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,10,116,42,0,1,,42,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i32,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,32,46,163,0,1,,163,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i42,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,42,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i43,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,43,151,5,0,1,,5,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i51,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,51,136,6,0,1,,6,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i54,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,54,188,50,0,1,,50,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i65,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,65,130,30,0,1,,30,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i74,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,74,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i86,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,86,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i102,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,102,55,14,0,1,,14,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i124,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,124,159,15,0,1,,15,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i127,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,127,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i159,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,159,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i161,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,161,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a-2.0|i181,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,-2.0,181,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i19,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,19,158,34,0,1,,34,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i25,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,25,98,5,0,1,,5,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i26,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,26,5,64,0,1,,64,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i36,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,36,6,260,0,1,,260,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i42,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,42,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i54,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,54,188,50,0,1,,50,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i59,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,59,174,95,0,1,,95,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i65,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,65,130,30,0,1,,30,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i74,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,74,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i77,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,77,188,50,0,1,,50,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i86,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,86,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i120,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,120,17,57500,0,1,,57500,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i124,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,124,159,15,0,1,,15,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i127,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,127,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i138,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,138,190,360,0,1,,360,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i146,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,146,198,320,0,1,,320,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i159,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,159,58,57,0,1,,57,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i161,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,161,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714|a0.0|i189,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r5_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r5,0.0,189,152,4,0,1,,4,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i17,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,17,122,48,0,1,,48,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i18,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,18,198,320,0,1,,320,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i20,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,20,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i25,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,25,122,48,0,1,,48,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i31,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,31,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i32,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,32,172,51,0,1,,51,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i38,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,38,181,160,0,1,,160,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i45,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,45,187,106,0,1,,106,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i57,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,57,111,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i61,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,61,30,109,0,1,,109,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i62,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,62,181,160,0,1,,160,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i63,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,63,56,3,0,1,,3,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i71,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,71,54,40,0,1,,40,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i72,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,72,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i114,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,114,23,8,0,1,,8,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i122,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,122,181,160,0,1,,160,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i123,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,123,55,14,0,1,,14,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i130,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,130,30,109,0,1,,109,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i138,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,138,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i139,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,139,33,70,0,1,,70,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i141,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,141,149,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i143,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,143,149,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i144,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,144,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i149,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,149,57,83,0,1,,83,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i160,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,160,36,75,0,1,,75,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i170,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,170,122,48,0,1,,48,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714|a0.0|i175,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r1,0.0,175,198,320,0,1,,320,1,False
